0 0 0	1462795660512112
341	1462795646410	1462795660511897	1462795660540258
341	1462795646410	1462795660511897	1462795660563346
342	1462795646420	1462795660563154	1462795660591253
342	1462795646420	1462795660563154	1462795660613888
343	1462795646430	1462795660613617	1462795660667963
344	1462795646440	1462795660667768	1462795660771438
345	1462795646450	1462795660771233	1462795660800801
346	1462795646460	1462795660800604	1462795660831394
346	1462795646460	1462795660800604	1462795660831833
347	1462795646470	1462795660831660	1462795660862228
347	1462795646470	1462795660831660	1462795660875433
348	1462795646480	1462795660875235	1462795660891337
348	1462795646480	1462795660875235	1462795660932287
349	1462795646490	1462795660932092	1462795660986548
350	1462795646500	1462795660986313	1462795661034832
351	1462795646510	1462795661034527	1462795661065189
351	1462795646510	1462795661034527	1462795661120353
351	1462795646510	1462795661034527	1462795661122007
352	1462795646520	1462795661121726	1462795661175401
352	1462795646520	1462795661121726	1462795661206314
352	1462795646520	1462795661121726	1462795661234962
353	1462795646530	1462795661234689	1462795661291439
353	1462795646530	1462795661234689	1462795661321996
354	1462795646540	1462795661321737	1462795661375380
354	1462795646540	1462795661321737	1462795661404823
355	1462795646550	1462795661404563	1462795661433404
355	1462795646550	1462795661404563	1462795661462764
356	1462795646560	1462795661462566	1462795661520446
356	1462795646560	1462795661462566	1462795661520895
357	1462795646570	1462795661520717	1462795661551471
357	1462795646570	1462795661520717	1462795661577768
358	1462795646580	1462795661577594	1462795661605479
358	1462795646580	1462795661577594	1462795661609932
359	1462795646590	1462795661609767	1462795661638484
359	1462795646590	1462795661609767	1462795661666028
360	1462795646600	1462795661665776	1462795661694483
360	1462795646600	1462795661665776	1462795661721895
361	1462795646610	1462795661721695	1462795661749500
361	1462795646610	1462795661721695	1462795661751934
362	1462795646620	1462795661751772	1462795661780359
362	1462795646620	1462795661751772	1462795661806937
363	1462795646630	1462795661806767	1462795661834448
363	1462795646630	1462795661806767	1462795661837880
364	1462795646640	1462795661837708	1462795661865553
364	1462795646640	1462795661837708	1462795661868059
365	1462795646650	1462795661867767	1462795661895542
365	1462795646650	1462795661867767	1462795661921141
366	1462795646660	1462795661920865	1462795661925477
366	1462795646660	1462795661920865	1462795661950985
367	1462795646670	1462795661950796	1462795661976491
367	1462795646670	1462795661950796	1462795661981117
368	1462795646680	1462795661980846	1462795662006464
368	1462795646680	1462795661980846	1462795662011078
369	1462795646690	1462795662010803	1462795662036524
369	1462795646690	1462795662010803	1462795662046686
370	1462795646700	1462795662046491	1462795662067420
370	1462795646700	1462795662046491	1462795662097741
371	1462795646710	1462795662097549	1462795662147837
372	1462795646720	1462795662147562	1462795662206860
373	1462795646730	1462795662206666	1462795662261637
374	1462795646740	1462795662261441	1462795662313139
375	1462795646750	1462795662312886	1462795662362558
376	1462795646760	1462795662362366	1462795662413697
377	1462795646770	1462795662413422	1462795662466605
378	1462795646780	1462795662466413	1462795662518394
379	1462795646790	1462795662518197	1462795662568385
380	1462795646800	1462795662568133	1462795662616960
381	1462795646810	1462795662616792	1462795662673475
382	1462795646820	1462795662673286	1462795662723735
383	1462795646830	1462795662723563	1462795662752560
383	1462795646830	1462795662723563	1462795662771791
384	1462795646840	1462795662771626	1462795662782605
384	1462795646840	1462795662771626	1462795662819514
385	1462795646850	1462795662819314	1462795662865651
385	1462795646850	1462795662819314	1462795662866871
386	1462795646860	1462795662866697	1462795662904654
386	1462795646860	1462795662866697	1462795662917560
387	1462795646870	1462795662917310	1462795662933601
387	1462795646870	1462795662917310	1462795662972257
388	1462795646880	1462795662972056	1462795663027417
389	1462795646890	1462795663027140	1462795663085990
390	1462795646900	1462795663085822	1462795663114708
390	1462795646900	1462795663085822	1462795663136119
391	1462795646910	1462795663135876	1462795663144623
391	1462795646910	1462795663135876	1462795663189581
392	1462795646920	1462795663189388	1462795663247083
393	1462795646930	1462795663246891	1462795663297029
394	1462795646940	1462795663296831	1462795663312712
394	1462795646940	1462795663296831	1462795663348210
395	1462795646950	1462795663348021	1462795663403183
396	1462795646960	1462795663402990	1462795663460422
397	1462795646970	1462795663460228	1462795663512884
398	1462795646980	1462795663512686	1462795663564075
399	1462795646990	1462795663563760	1462795663612191
400	1462795647000	1462795663611996	1462795663661606
401	1462795647010	1462795663661331	1462795663708519
402	1462795647020	1462795663708319	1462795663756263
403	1462795647030	1462795663756063	1462795663812963
404	1462795647040	1462795663812795	1462795663841695
404	1462795647040	1462795663812795	1462795663864945
405	1462795647050	1462795663864778	1462795663897705
405	1462795647050	1462795663864778	1462795663927262
406	1462795647060	1462795663927019	1462795663956725
406	1462795647060	1462795663927019	1462795663983295
407	1462795647070	1462795663983046	1462795664013688
407	1462795647070	1462795663983046	1462795664018002
408	1462795647080	1462795664017828	1462795664072596
408	1462795647080	1462795664017828	1462795664073036
409	1462795647090	1462795664072863	1462795664125726
409	1462795647090	1462795664072863	1462795664129303
410	1462795647100	1462795664129053	1462795664157754
410	1462795647100	1462795664129053	1462795664184384
411	1462795647110	1462795664184142	1462795664212772
411	1462795647110	1462795664184142	1462795664228749
412	1462795647120	1462795664228557	1462795664245760
412	1462795647120	1462795664228557	1462795664282596
413	1462795647130	1462795664282402	1462795664334562
414	1462795647140	1462795664334278	1462795664393376
415	1462795647150	1462795664393101	1462795664429194
416	1462795647160	1462795664428923	1462795664453695
416	1462795647160	1462795664428923	1462795664485554
417	1462795647170	1462795664485365	1462795664533810
417	1462795647170	1462795664485365	1462795664541335
418	1462795647180	1462795664541161	1462795664569796
418	1462795647180	1462795664541161	1462795664594061
419	1462795647190	1462795664593887	1462795664617822
419	1462795647190	1462795664593887	1462795664646406
420	1462795647200	1462795664646157	1462795664702727
420	1462795647200	1462795664646157	1462795664703161
421	1462795647210	1462795664702995	1462795664732809
421	1462795647210	1462795664702995	1462795664752844
422	1462795647220	1462795664752604	1462795664762830
422	1462795647220	1462795664752604	1462795664807754
423	1462795647230	1462795664807556	1462795664818861
423	1462795647230	1462795664807556	1462795664859759
424	1462795647240	1462795664859561	1462795664908917
425	1462795647250	1462795664908718	1462795664957094
426	1462795647260	1462795664956896	1462795665007214
427	1462795647270	1462795665006926	1462795665061477
428	1462795647280	1462795665061278	1462795665117174
429	1462795647290	1462795665116974	1462795665170349
430	1462795647300	1462795665170153	1462795665226570
431	1462795647310	1462795665226379	1462795665279419
432	1462795647320	1462795665279226	1462795665329686
433	1462795647330	1462795665329414	1462795665378889
434	1462795647340	1462795665378614	1462795665432055
435	1462795647350	1462795665431835	1462795665480113
436	1462795647360	1462795665479891	1462795665532499
437	1462795647370	1462795665532299	1462795665580038
438	1462795647380	1462795665579829	1462795665629409
439	1462795647390	1462795665629126	1462795665677873
440	1462795647400	1462795665677599	1462795665725195
441	1462795647410	1462795665725005	1462795665771241
442	1462795647420	1462795665771049	1462795665822124
443	1462795647430	1462795665821853	1462795665877515
444	1462795647440	1462795665877328	1462795665927872
445	1462795647450	1462795665927676	1462795665975205
446	1462795647460	1462795665975013	1462795666023964
447	1462795647470	1462795666023771	1462795666071370
448	1462795647480	1462795666071173	1462795666083015
448	1462795647480	1462795666071173	1462795666120840
449	1462795647490	1462795666120555	1462795666139178
449	1462795647490	1462795666120555	1462795666175368
450	1462795647500	1462795666175169	1462795666204113
450	1462795647500	1462795666175169	1462795666231541
451	1462795647510	1462795666231265	1462795666286579
452	1462795647520	1462795666286390	1462795666337618
453	1462795647530	1462795666337331	1462795666390881
454	1462795647540	1462795666390683	1462795666443357
455	1462795647550	1462795666443165	1462795666495808
456	1462795647560	1462795666495601	1462795666550544
457	1462795647570	1462795666550333	1462795666581078
457	1462795647570	1462795666550333	1462795666600721
458	1462795647580	1462795666600521	1462795666611022
458	1462795647580	1462795666600521	1462795666657641
459	1462795647590	1462795666657439	1462795666687208
459	1462795647590	1462795666657439	1462795666708500
460	1462795647600	1462795666708302	1462795666737252
460	1462795647600	1462795666708302	1462795666755630
