407 	16.887	11.959	39.724	17.995	30.642	43.689	121.172
408 	17.756	10.648	39.245	2.065	54.768	41.641	126.878
409 	15.915	9.272	39.836	8.219	52.863	20.532	106.801
410 	17.665	9.274	41.989	14.877	28.701	44.605	115.122
411 	17.839	11.953	44.435	15.665	28.63	31.637	105.724
412 	18.311	12.523	43.358	2.761	17.203	52.648	103.446
413 	18.391	10.68	41.409	2.092	52.16	45.856	129.179
414 	18.199	9.266	38.003	2.879	59.098	16.078	105.52
415 	14.636	9.253	37.347	14.102	36.093	16.112	90.196
416 	14.96	9.256	44.567	2.913	24.772	47.743	99.644
417 	18.155	12.266	42.21	2.161	48.445	24.539	105.566
418 	19.213	12.851	40.598	2.479	28.635	43.673	106.851
419 	18.135	11.94	40.153	2.151	23.935	45.537	101.698
420 	16.72	9.243	46.943	4.645	56.57	17.742	104.92
421 	19.32	10.65	40.446	3.469	29.814	41.648	104.901
422 	17.315	9.263	42.28	2.977	10.226	60.631	100.412
423 	17.696	13.127	40.954	2.14	11.305	56.638	100.906
424 	18.129	10.636	38.137	2.137	49.356	15.61	95.868
425 	15.62	10.575	39.005	2.182	48.376	15.375	92.128
426 	15.934	9.15	38.82	1.846	50.318	15.318	92.566
427 	15.496	9.743	42.904	2.945	54.551	16.066	98.801
428 	18.15	11.828	42.241	2.183	55.896	15.359	103.416
429 	18.127	12.629	41.344	2.619	53.375	16.114	102.864
430 	17.947	11.761	43.92	2.162	56.417	15.986	104.273
431 	19.606	11.868	41.456	2.154	53.04	16.141	102.809
432 	18.0	11.151	39.887	1.973	50.46	15.785	97.369
433 	17.888	9.204	39.153	2.631	49.475	15.698	94.896
434 	15.26	9.743	41.822	2.632	53.441	15.543	96.619
435 	17.065	11.883	35.849	1.853	48.278	15.475	94.554
436 	14.068	11.899	41.529	1.848	52.608	16.094	96.517
437 	18.22	10.556	38.081	1.871	47.739	15.535	93.921
438 	15.895	9.182	37.67	1.844	49.58	16.058	92.559
439 	15.628	10.546	38.997	2.619	48.747	15.722	93.262
440 	14.897	9.173	38.757	2.639	47.596	15.409	89.714
441 	14.851	9.183	36.639	1.799	46.236	15.369	87.438
442 	14.656	9.162	39.672	1.761	51.075	15.521	92.175
443 	16.897	10.067	44.46	2.504	55.662	16.104	101.234
444 	18.311	11.395	39.561	1.793	50.544	15.788	97.831
445 	17.198	10.535	38.205	1.758	47.529	15.457	92.477
446 	16.18	9.14	39.35	1.435	48.951	15.708	91.414
447 	15.213	9.154	38.023	1.429	47.599	15.318	88.713
448 	15.275	9.127	37.915	1.426	11.842	53.688	91.358
449 	15.56	10.503	43.179	2.136	18.623	51.533	98.355
450 	18.2	11.844	42.96	1.437	28.944	43.525	103.95
451 	18.73	12.193	44.88	2.108	55.314	16.132	104.477
452 	18.943	10.503	40.883	1.428	51.228	16.101	98.203
453 	18.199	9.171	41.886	2.02	53.55	15.806	98.746
454 	17.847	11.836	41.654	1.433	52.674	15.376	99.166
455 	18.393	10.537	41.383	1.424	52.643	15.941	98.938
456 	20.008	9.939	41.448	2.279	54.943	16.114	103.283
457 	18.25	12.759	38.961	2.275	30.745	35.718	99.747
458 	18.271	11.067	43.787	1.929	10.501	62.638	104.406
459 	19.115	12.7	40.762	1.926	29.769	36.59	100.1
460 	16.09	9.633	37.106	1.939	28.95	34.536	91.148
461 	14.722	9.601	38.633	1.912	29.843	35.509	91.587
462 	17.573	9.585	39.555	2.67	58.248	16.648	104.724
463 	15.25	9.433	36.389	11.865	27.656	25.584	89.788
464 	14.434	9.555	42.174	2.641	28.49	41.608	96.728
465 	18.321	12.09	38.583	1.919	51.699	15.372	99.401
466 	17.206	12.465	40.077	1.929	50.955	15.668	98.223
467 	17.638	9.42	45.339	2.644	57.335	15.623	102.66
468 	18.768	12.061	40.313	1.905	50.375	15.433	98.542
469 	15.775	9.39	36.807	1.942	48.207	15.438	90.752
470 	15.456	10.769	37.148	1.938	47.181	15.455	90.799
471 	15.564	9.419	38.397	1.929	49.296	15.257	91.465
472 	17.032	9.398	39.446	2.657	48.804	15.834	93.725
473 	15.182	9.411	38.071	1.952	49.753	15.23	91.528
474 	16.802	10.255	41.103	2.647	53.532	16.019	99.255
475 	17.937	12.485	41.372	1.928	53.425	15.758	101.533
476 	18.164	11.334	44.249	1.935	57.489	15.519	104.441
477 	18.944	12.614	38.592	1.909	54.637	16.101	104.205
478 	17.826	14.721	39.405	2.579	52.174	16.147	103.447
479 	17.981	12.572	39.538	1.933	51.433	15.905	99.824
480 	17.911	11.244	37.171	1.911	47.674	15.46	94.2
481 	15.674	9.867	37.708	1.923	49.629	16.039	93.132
482 	16.841	11.232	38.297	1.937	59.021	16.125	105.156
483 	15.462	9.856	41.918	12.146	45.566	15.861	98.891
484 	17.271	13.195	38.277	1.927	29.505	35.559	97.457
485 	17.877	11.086	38.717	1.576	50.386	16.191	97.116
486 	17.132	11.044	38.36	1.596	51.063	15.35	96.185
487 	14.572	11.342	41.602	2.308	54.201	15.459	97.882
488 	17.951	12.588	40.113	1.577	52.271	15.364	99.751
489 	18.108	10.916	38.049	2.146	48.373	15.328	94.871
490 	14.912	9.659	41.407	2.163	53.757	15.853	96.344
491 	17.601	12.356	43.592	1.582	57.858	46.187	135.584
492 	18.642	13.169	39.402	2.071	59.212	16.082	109.176
493 	17.784	12.444	41.475	8.709	48.265	16.103	103.305
494 	18.427	12.792	40.212	2.166	52.829	15.564	101.778
495 	17.862	12.707	40.352	1.533	55.812	15.95	103.864
496 	17.886	14.26	40.861	2.203	52.952	16.181	103.482
497 	17.693	12.193	39.836	1.55	55.254	16.164	102.854
498 	17.941	14.243	44.875	2.179	56.135	15.405	105.903
499 	19.334	11.378	40.054	1.508	50.758	15.856	98.834
500 	15.431	9.545	41.489	2.133	53.591	15.571	96.271
501 	17.946	12.262	40.142	1.505	51.66	16.047	99.42
502 	17.89	11.032	40.655	1.511	51.895	15.392	97.72
503 	18.272	9.634	37.565	2.585	50.581	16.067	97.139
504 	15.433	13.261	41.003	1.851	53.018	15.288	98.851
505 	17.953	11.828	35.945	1.514	47.132	15.353	93.78
506 	13.477	10.657	41.885	1.552	55.561	16.008	97.255
507 	18.2	12.489	45.007	2.191	59.667	15.574	108.121
508 	18.365	14.044	40.796	2.128	52.82	16.075	103.432
509 	17.891	12.093	40.069	1.446	51.356	15.928	98.714
510 	18.027	10.748	38.106	1.522	49.077	16.046	95.42
511 	15.386	10.548	38.902	1.489	53.458	15.778	96.659
512 	15.632	13.918	41.352	1.66	52.815	16.102	100.127
513 	18.116	10.733	40.651	1.85	51.394	15.988	98.081
514 	16.231	9.362	39.107	2.633	48.638	15.659	92.523
515 	15.246	9.5	38.9	2.013	49.532	15.45	91.741
516 	15.185	9.494	41.585	2.572	53.6	16.017	96.868
517 	17.859	12.198	39.647	1.844	50.989	15.381	98.271
518 	18.029	10.842	40.188	1.837	51.981	15.565	98.254
519 	17.692	10.372	37.569	2.64	50.729	16.064	97.497
520 	14.436	13.0	42.134	2.289	53.124	15.254	98.103
521 	18.186	10.857	43.893	1.827	57.811	15.658	104.339
522 	18.781	13.392	38.328	1.848	49.664	16.09	99.775
523 	17.579	10.806	39.904	1.846	55.336	16.063	101.63
524 	17.803	14.089	40.255	2.696	52.824	15.441	102.853
525 	17.948	12.768	40.123	1.871	55.573	16.063	104.223
526 	17.681	14.086	40.557	2.725	52.483	15.833	102.808
527 	17.84	12.158	38.294	1.877	48.299	15.736	95.91
528 	13.747	9.432	41.666	1.925	51.745	16.133	92.982
529 	15.628	9.435	39.02	1.922	49.163	15.292	91.44
530 	15.521	9.497	36.906	1.932	47.082	15.359	89.391
531 	14.968	9.549	38.108	1.898	48.204	15.391	90.01
532 	14.964	9.48	38.127	1.901	52.373	15.289	94.007
533 	16.469	12.709	44.339	2.665	55.05	15.557	102.45
534 	18.901	10.934	42.045	1.859	52.632	15.996	100.322
535 	17.961	10.158	35.055	1.783	45.465	45.83	121.197
536 	12.993	9.82	38.424	1.881	58.858	16.068	99.62
537 	15.745	14.339	39.148	7.441	46.849	15.508	99.882
538 	17.4	12.672	40.431	1.846	29.193	38.415	99.526
539 	18.166	9.739	38.672	2.639	48.159	15.304	94.007
540 	15.608	9.75	37.168	1.868	47.472	16.002	90.7
541 	14.602	9.776	37.919	1.895	48.151	16.062	90.486
542 	15.098	9.742	36.517	1.887	47.375	15.882	89.984
543 	15.526	10.732	37.548	1.509	47.444	15.606	90.817
544 	15.575	9.399	38.609	1.517	50.445	15.368	92.304
545 	17.11	10.972	36.057	1.867	47.554	16.051	93.554
546 	13.739	11.003	36.687	1.871	52.334	15.916	94.863
547 	16.024	14.405	40.604	2.597	52.805	15.323	101.154
548 	18.011	12.335	40.988	1.869	51.149	15.326	98.69
549 	16.95	9.636	43.169	1.866	85.566	41.991	156.009
550 	17.316	13.104	39.108	30.603	57.282	68.941	187.246
551 	17.842	11.042	39.418	37.174	54.685	70.488	191.231
552 	17.965	10.675	37.31	69.814	28.635	97.495	224.584
553 	15.311	8.766	38.651	108.153	55.171	18.075	205.476
554 	16.356	9.845	42.587	114.43	29.414	16.966	187.011
555 	17.626	12.299	40.871	88.48	28.7	41.426	188.531
556 	18.517	13.152	41.709	63.15	52.766	19.392	166.977
557 	17.632	12.062	40.758	62.027	30.777	40.501	162.999
558 	17.931	13.214	42.696	38.944	28.673	42.409	141.171
559 	18.208	11.531	45.22	38.398	28.521	17.526	114.184
560 	18.87	16.13	39.882	5.558	28.78	32.494	101.832
561 	15.066	9.017	38.29	1.513	15.645	48.599	89.84
562 	15.027	8.951	39.603	2.122	48.776	15.401	90.277
563 	14.678	9.295	43.404	1.538	55.85	15.734	97.095
564 	17.191	12.013	41.459	1.509	52.594	15.338	98.645
565 	17.644	10.664	38.309	1.535	48.032	23.492	101.367
566 	15.208	9.297	37.194	1.515	36.102	26.585	88.707
567 	14.421	9.398	39.257	1.502	45.263	23.493	94.077
568 	17.792	10.445	38.482	2.147	58.653	37.466	126.503
569 	15.109	9.363	38.186	13.025	49.712	42.567	129.776
570 	15.414	9.349	45.369	20.239	27.677	44.475	117.154
571 	18.061	10.637	40.71	14.914	32.702	44.547	120.861
572 	18.036	14.554	39.937	14.329	33.726	65.467	146.112
573 	17.908	12.646	39.778	23.228	28.69	44.596	127.068
574 	17.977	10.982	38.089	24.038	28.644	45.553	127.194
575 	15.021	9.801	37.535	32.722	6.768	65.606	129.918
576 	15.159	9.712	36.37	21.305	27.626	40.551	114.353
577 	14.56	9.764	41.143	26.744	27.681	42.573	121.322
578 	18.558	13.946	40.969	25.211	7.672	39.508	104.895
579 	18.035	10.996	38.022	2.808	57.797	43.609	133.245
580 	15.825	10.944	39.247	11.696	30.598	43.687	112.75
581 	15.252	9.558	37.591	20.671	25.591	22.614	93.686
582 	15.187	9.774	40.812	4.834	27.821	42.367	99.983
583 	17.756	13.247	39.7	4.335	55.874	17.514	108.726
584 	17.868	10.901	38.407	9.584	30.674	41.615	110.642
585 	15.782	10.564	44.812	1.845	18.16	68.574	114.925
586 	18.495	12.4	40.766	1.857	41.482	26.695	100.929
587 	17.604	10.342	38.532	2.63	21.437	42.535	94.548
588 	14.764	9.261	41.533	1.966	28.079	42.523	96.593
589 	17.82	12.897	40.588	1.801	5.437	66.466	104.421
590 	17.863	13.835	44.264	2.63	59.345	16.063	109.736
591 	17.904	10.654	40.854	6.463	46.685	15.644	97.35
592 	18.286	9.155	47.32	2.502	13.432	60.455	103.83
593 	18.405	10.568	40.338	1.816	50.766	15.686	97.241
594 	17.594	9.154	39.601	2.508	35.371	37.491	102.118
595 	15.066	12.838	40.18	2.122	32.105	43.54	105.671
596 	17.798	11.822	40.955	1.786	36.104	43.478	110.988
597 	18.021	13.653	40.03	2.326	11.518	56.574	102.092
598 	17.607	11.864	41.073	1.867	52.023	15.169	98.53
599 	17.904	10.466	42.447	1.862	54.759	15.71	100.701
600 	17.939	11.835	41.748	1.839	57.275	45.622	134.51
601 	18.228	13.978	41.292	2.686	58.808	16.12	109.82
602 	17.912	12.342	40.43	7.24	46.292	16.119	99.905
603 	17.82	10.715	40.587	1.863	14.731	55.596	100.725
604 	18.027	13.505	39.574	1.838	29.483	37.487	100.34
605 	17.566	10.726	39.571	1.873	29.808	37.52	97.493
606 	17.239	12.023	40.026	1.859	28.932	71.562	131.615
607 	17.89	13.344	40.42	1.819	59.278	16.563	108.894
608 	18.062	10.734	38.838	9.89	40.645	15.667	94.998
609 	15.745	9.349	39.367	1.84	19.33	46.544	92.808
610 	15.803	9.307	38.142	2.634	47.599	15.535	90.878
611 	15.197	9.089	41.84	2.437	57.199	17.529	101.451
612 	17.704	13.137	40.672	4.563	29.716	41.67	106.79
613 	17.657	10.529	38.421	1.857	15.895	49.484	95.422
614 	15.727	10.453	42.05	1.806	29.698	40.704	98.388
615 	18.221	11.742	44.223	1.744	57.414	15.909	105.03
616 	18.833	11.889	42.405	2.387	54.411	15.79	103.31
617 	17.799	12.029	40.55	1.756	51.531	15.464	98.579
618 	17.843	10.391	39.377	1.854	48.893	15.721	94.702
619 	15.467	9.121	38.103	1.722	49.174	15.8	91.284
620 	15.006	9.879	37.621	2.402	48.143	15.856	91.286
621 	15.263	9.833	38.139	2.481	30.417	37.66	95.654
622 	15.075	13.519	41.886	2.808	6.973	62.723	101.098
623 	18.487	10.966	44.908	2.722	29.75	43.558	105.483
624 	17.326	12.311	42.165	2.741	56.073	19.626	108.077
625 	18.042	12.925	41.178	3.742	30.622	44.699	110.03
626 	17.836	12.152	40.254	7.778	27.814	70.68	136.26
627 	18.202	9.467	39.418	15.647	52.674	44.475	140.465
628 	15.151	9.549	35.999	22.345	52.722	44.596	144.363
629 	14.638	9.415	39.069	33.622	28.688	44.629	130.992
630 	17.723	9.36	39.186	39.715	28.804	43.642	139.244
631 	15.269	12.676	42.524	19.666	53.754	17.575	118.94
632 	18.205	10.724	40.886	20.165	28.547	44.619	122.26
633 	18.109	9.357	43.976	2.919	25.154	46.649	102.188
634 	18.796	12.392	39.33	2.36	170.629	15.959	220.136
635 	17.515	10.752	36.969	122.101	29.935	17.1	197.403
636 	13.595	10.814	34.679	103.717	27.789	20.45	176.365
637 	12.865	9.363	38.687	90.376	27.799	42.642	183.045
638 	14.508	10.521	39.517	93.028	27.689	49.507	195.253
639 	17.85	13.968	42.681	100.152	30.137	41.332	203.439
640 	18.636	11.676	40.165	75.386	28.787	44.663	179.148
641 	15.474	9.209	37.029	81.804	28.695	43.516	178.698
642 	15.854	13.752	36.263	85.549	28.844	44.646	188.645
643 	14.718	9.227	36.764	71.775	28.692	43.531	167.943
644 	15.389	9.235	37.675	80.372	27.756	19.546	152.298
645 	16.957	10.63	37.678	61.767	28.736	42.578	160.668
646 	16.894	10.524	37.105	43.15	27.789	43.547	141.904
647 	14.989	9.246	37.875	51.443	2.815	43.584	122.077
648 	15.525	10.611	41.405	32.74	27.647	18.455	104.978
649 	18.52	13.23	36.462	7.614	26.812	32.445	98.621
650 	16.828	12.117	37.34	2.106	12.384	53.504	96.939
651 	16.659	12.052	37.898	2.018	49.28	16.1	96.109
652 	16.944	10.772	38.042	2.082	49.436	15.91	95.144
653 	17.002	10.733	37.234	2.169	47.132	15.924	92.96
654 	15.272	9.37	43.132	2.099	56.91	16.078	99.729
655 	18.418	13.14	37.683	2.168	50.293	16.146	100.165
656 	16.919	12.076	37.859	2.128	49.202	16.148	96.473
657 	16.933	10.763	37.664	2.14	49.021	15.29	94.147
658 	16.8	10.757	38.403	2.134	49.204	15.345	94.24
659 	17.324	9.356	38.427	2.917	47.709	15.897	93.203
660 	15.084	9.451	38.749	2.144	48.747	15.359	90.785
661 	15.081	9.442	40.636	2.132	54.727	15.847	97.229
662 	17.797	13.525	37.635	2.113	50.382	15.665	99.482
663 	16.944	12.117	38.78	2.162	50.559	15.313	97.095
664 	17.83	11.2	39.326	2.131	51.013	15.516	97.69
665 	17.843	10.248	37.377	2.921	46.549	16.151	93.712
666 	14.843	9.358	38.132	2.17	12.745	51.701	90.817
667 	17.457	9.396	37.216	2.898	28.086	33.632	91.469
668 	14.799	9.365	38.41	2.183	48.292	16.083	90.722
669 	15.092	9.341	37.433	2.16	59.407	15.982	101.982
670 	16.076	9.11	39.224	14.344	38.41	32.911	110.851
671 	17.4	10.443	37.794	2.469	21.507	42.645	94.464
672 	15.032	9.273	36.139	1.775	28.8	43.495	98.375
673 	15.094	10.652	38.178	9.653	28.795	26.645	90.839
674 	15.034	9.304	33.852	1.793	28.834	33.633	88.598
675 	12.953	9.33	36.739	1.827	4.245	60.642	88.997
676 	16.122	11.956	37.638	1.781	21.219	44.495	95.573
677 	17.085	11.952	39.108	1.807	62.276	36.671	129.791
678 	17.636	13.846	39.349	11.006	27.747	43.576	113.811
679 	17.105	11.937	36.39	9.199	27.793	44.652	110.686
680 	16.692	11.61	38.364	1.823	21.822	45.538	97.485
681 	16.696	11.646	38.432	1.425	50.841	21.694	102.302
682 	17.391	10.306	39.113	3.425	47.016	15.397	93.535
683 	15.745	8.986	38.465	1.816	15.929	47.633	90.109
684 	14.713	8.974	37.483	1.814	48.935	15.897	90.333
685 	16.538	10.388	38.186	2.254	47.033	16.053	92.266
686 	14.748	8.992	37.887	1.631	50.393	15.96	91.724
687 	16.408	10.406	39.477	3.086	48.161	16.072	94.133
688 	14.754	9.033	38.726	2.142	48.407	16.088	90.424
689 	14.567	9.053	43.838	2.272	55.299	15.969	97.16
690 	18.271	11.769	38.61	1.488	50.103	16.014	97.645
691 	18.179	10.651	40.036	1.869	51.191	16.031	97.921
692 	17.412	10.673	37.932	1.869	47.639	45.714	123.307
693 	15.271	9.248	37.579	1.834	58.928	16.024	101.305
694 	15.622	10.616	36.427	12.007	85.171	16.144	139.56
695 	15.168	9.244	38.343	51.033	31.208	41.142	147.795
696 	15.737	10.664	38.078	32.702	29.763	43.623	132.489
697 	17.037	10.547	36.284	39.853	28.767	44.504	140.708
698 	15.159	9.186	37.729	50.091	29.725	42.572	146.733
699 	16.367	10.576	38.088	33.503	28.741	42.529	131.716
700 	17.045	10.573	38.515	39.522	56.738	17.486	141.364
701 	14.868	9.019	39.498	48.698	29.715	41.614	143.914
702 	14.761	9.074	38.799	30.866	28.642	42.61	125.953
703 	17.368	9.081	37.581	36.741	27.753	44.582	135.525
704 	14.843	9.051	37.532	22.935	54.674	72.526	174.029
705 	16.416	10.446	38.618	85.595	30.428	41.953	184.838
706 	17.25	10.218	38.372	66.676	28.614	45.49	168.248
707 	14.285	9.113	38.278	74.961	28.535	45.624	172.518
708 	17.154	10.062	41.929	83.22	30.672	70.641	211.749
709 	17.758	11.828	42.278	87.224	56.698	72.507	246.015
710 	18.35	10.445	38.591	118.267	55.697	73.399	276.158
711 	17.924	11.038	40.241	153.135	55.825	45.448	283.37
712 	17.326	12.592	37.104	158.098	54.784	73.541	316.341
713 	16.88	12.582	37.912	219.165	28.742	46.494	323.863
714 	17.437	11.086	38.319	227.967	28.612	45.565	330.667
715 	17.112	11.031	37.819	236.273	27.615	43.57	335.601
716 	17.236	9.57	44.312	220.581	28.632	44.5	320.519
717 	18.252	12.259	38.436	219.707	27.707	19.409	297.334
718 	17.738	11.745	37.457	199.993	27.768	67.6	324.844
719 	16.855	10.844	38.087	230.446	31.291	17.003	306.439
720 	17.246	9.443	37.745	213.654	28.724	40.702	309.769
721 	15.638	9.778	37.476	196.686	26.981	42.583	291.666
722 	16.871	10.981	37.316	200.088	27.809	21.588	277.337
723 	15.087	9.458	38.481	186.156	27.708	71.622	310.031
724 	17.153	9.732	37.141	220.636	30.959	16.311	294.791
725 	15.089	9.763	38.928	204.097	29.778	39.636	298.363
726 	17.449	10.848	43.561	184.119	28.717	42.567	283.7
727 	18.601	12.576	37.095	180.636	27.673	21.622	261.108
728 	16.913	11.116	37.586	164.023	27.702	41.633	261.387
729 	16.909	11.15	36.704	145.948	27.7	46.622	248.329
730 	17.012	11.188	37.654	155.341	30.295	16.049	229.885
731 	17.798	13.317	39.259	133.636	27.727	18.584	211.062
732 	17.59	12.474	52.212	111.074	26.656	36.526	204.32
733 	28.027	11.351	42.472	94.027	10.75	41.644	185.799
734 	18.169	13.352	37.152	73.885	21.693	24.548	151.647
735 	17.144	11.025	37.815	55.221	20.799	26.478	130.667
736 	17.551	11.008	39.532	37.008	26.824	20.503	112.894
737 	17.511	9.749	45.836	18.368	25.786	31.596	103.01
738 	19.016	11.158	39.711	2.184	41.636	25.628	99.622
739 	17.483	11.122	38.061	2.13	28.362	37.647	96.744
740 	16.114	10.749	40.099	2.854	29.514	38.61	97.841
741 	17.47	12.203	38.998	2.113	51.736	15.464	98.986
742 	17.222	12.131	41.078	2.14	51.134	15.537	98.164
743 	16.222	9.49	42.78	2.111	55.57	16.108	99.501
744 	18.256	12.197	40.405	2.148	55.887	15.465	103.953
745 	18.221	14.166	40.529	2.889	52.7	15.94	103.916
746 	17.983	12.194	42.175	2.173	56.128	16.04	104.518
747 	18.076	12.884	40.988	2.65	53.334	15.909	102.853
748 	17.976	12.18	39.959	2.129	50.92	16.087	99.292
749 	16.604	9.487	42.493	2.932	54.997	15.426	99.446
750 	18.124	13.095	41.897	1.77	53.715	15.974	102.678
751 	18.711	10.879	45.494	2.181	57.958	16.136	105.865
752 	20.718	11.972	40.621	2.093	50.737	15.669	101.189
753 	16.188	9.508	42.91	2.143	55.722	16.107	99.668
754 	17.608	12.223	40.124	2.155	51.627	15.712	99.325
755 	17.978	10.892	36.214	2.182	47.661	16.12	94.833
756 	14.017	10.897	37.756	2.161	47.827	15.597	90.499
757 	15.964	9.536	37.303	2.102	48.86	16.001	92.463
758 	15.307	10.886	39.467	2.167	49.578	15.601	93.539
759 	15.999	9.501	43.449	2.175	56.875	15.919	100.469
760 	18.559	12.884	40.287	2.12	51.567	15.578	100.708
761 	18.068	9.808	38.87	2.921	48.381	15.481	94.659
762 	15.094	9.72	36.655	2.128	47.738	15.943	90.623
763 	14.529	9.708	39.141	2.867	48.655	15.564	91.323
764 	15.534	9.69	35.824	2.138	47.519	15.25	90.131
765 	14.446	11.088	37.195	2.143	47.471	15.989	91.137
766 	15.471	9.688	45.087	2.156	58.226	15.976	101.517
767 	18.06	12.595	41.114	2.115	52.238	15.848	100.856
768 	16.607	9.684	38.607	2.887	48.727	15.513	93.418
769 	15.541	9.886	41.345	2.419	58.524	16.132	102.502
770 	18.226	11.996	39.929	7.042	45.977	15.508	98.749
771 	18.003	10.722	38.392	1.796	48.923	15.757	95.201
772 	15.919	9.65	37.786	2.14	50.269	15.658	93.636
773 	15.785	10.995	39.172	2.932	48.582	15.402	93.696
774 	15.612	9.64	44.737	2.152	56.431	16.074	99.909
775 	18.676	11.119	41.372	2.139	51.639	15.711	99.284
776 	16.35	9.649	36.651	2.157	47.705	16.112	91.973
777 	14.975	9.651	40.009	2.844	49.37	16.084	92.924
778 	15.317	9.641	42.103	2.025	54.97	15.361	97.314
779 	17.52	12.366	41.024	1.936	51.83	15.709	99.361
780 	18.23	9.617	39.846	2.501	58.72	15.31	104.378
781 	15.523	10.158	38.747	10.731	43.993	15.533	95.938
782 	15.613	13.647	43.843	1.844	57.961	15.775	104.84
783 	18.822	12.903	44.089	2.565	11.411	59.559	105.26
784 	18.685	11.014	40.385	1.849	12.632	54.557	98.737
785 	18.173	9.653	41.196	2.609	29.559	39.502	99.496
786 	18.14	12.353	41.066	1.849	52.574	15.39	100.306
787 	18.001	11.016	39.964	1.854	29.922	36.683	97.476
788 	18.163	9.639	41.729	2.602	53.639	15.272	99.315
789 	18.346	12.132	42.615	1.837	56.529	16.031	104.875
790 	18.168	12.575	43.429	2.649	54.053	16.075	103.52
791 	18.178	10.832	40.977	1.834	54.901	15.451	101.196
