1462529450512183	1462529445090
1462529450512183	1462529445090
1462529450574216	1462529445100
1462529450574216	1462529445100
1462529450629218	1462529445110
1462529450629218	1462529445110
1462529450684230	1462529445120
1462529450684230	1462529445120
1462529450741255	1462529445130
1462529450741255	1462529445130
1462529450793334	1462529445140
1462529450793334	1462529445140
1462529450843252	1462529445150
1462529450843252	1462529445150
1462529450900257	1462529445160
1462529450900257	1462529445160
1462529450954316	1462529445170
1462529450954316	1462529445170
1462529451007319	1462529445180
1462529451007319	1462529445180
1462529451057346	1462529445190
1462529451057346	1462529445190
1462529451116296	1462529445200
1462529451116296	1462529445200
1462529451169301	1462529445210
1462529451169301	1462529445210
1462529451223391	1462529445220
1462529451223391	1462529445220
1462529451275399	1462529445230
1462529451275399	1462529445230
1462529451330232	1462529445240
1462529451330232	1462529445240
1462529451386363	1462529445250
1462529451386363	1462529445250
1462529451439407	1462529445260
1462529451439407	1462529445260
1462529451490371	1462529445270
1462529451490371	1462529445270
1462529451537408	1462529445280
1462529451537408	1462529445280
1462529451587312	1462529445290
1462529451587312	1462529445290
1462529451634438	1462529445300
1462529451634438	1462529445300
1462529451684440	1462529445310
1462529451684440	1462529445310
1462529451741387	1462529445320
1462529451741387	1462529445320
1462529451792444	1462529445330
1462529451792444	1462529445330
1462529451839428	1462529445340
1462529451839428	1462529445340
1462529451886425	1462529445350
1462529451886425	1462529445350
1462529451941500	1462529445360
1462529451941500	1462529445360
1462529451990448	1462529445370
1462529451990448	1462529445370
1462529452038493	1462529445380
1462529452038493	1462529445380
1462529452092510	1462529445390
1462529452092510	1462529445390
1462529452149499	1462529445400
1462529452149499	1462529445400
1462529452245421	1462529445410
1462529452245421	1462529445410
1462529452288524	1462529445420
1462529452288524	1462529445420
1462529452338540	1462529445430
1462529452338540	1462529445430
1462529452413487	1462529445440
1462529452413487	1462529445440
1462529452457544	1462529445450
1462529452457544	1462529445450
1462529452518572	1462529445460
1462529452518572	1462529445460
1462529452839598	1462529445470
1462529452839598	1462529445470
1462529453107645	1462529445480
1462529453107645	1462529445480
1462529453156619	1462529445490
1462529453156619	1462529445490
1462529453203663	1462529445500
1462529453203663	1462529445500
1462529453251664	1462529445510
1462529453251664	1462529445510
1462529453325675	1462529445520
1462529453325675	1462529445520
1462529453393663	1462529445530
1462529453393663	1462529445530
1462529453450554	1462529445540
1462529453450554	1462529445540
1462529453506576	1462529445550
1462529453506576	1462529445550
1462529453562613	1462529445560
1462529453562613	1462529445560
1462529453612720	1462529445570
1462529453612720	1462529445570
1462529453665732	1462529445580
1462529453665732	1462529445580
1462529453715644	1462529445590
1462529453715644	1462529445590
1462529453763702	1462529445600
1462529453763702	1462529445600
1462529453816725	1462529445610
1462529453816725	1462529445610
1462529453896742	1462529445620
1462529453896742	1462529445620
1462529453946789	1462529445630
1462529453946789	1462529445630
1462529453995785	1462529445640
1462529453995785	1462529445640
1462529454048786	1462529445650
1462529454048786	1462529445650
1462529454093792	1462529445660
1462529454093792	1462529445660
1462529454142804	1462529445670
1462529454142804	1462529445670
1462529454189825	1462529445680
1462529454189825	1462529445680
1462529454244833	1462529445690
1462529454244833	1462529445690
1462529454297729	1462529445700
1462529454297729	1462529445700
1462529454345736	1462529445710
1462529454345736	1462529445710
1462529454391851	1462529445720
1462529454391851	1462529445720
1462529454441701	1462529445730
1462529454441701	1462529445730
1462529454489886	1462529445740
1462529454489886	1462529445740
1462529454531857	1462529445750
1462529454531857	1462529445750
1462529454577886	1462529445760
1462529454577886	1462529445760
1462529454629796	1462529445770
1462529454629796	1462529445770
1462529454684902	1462529445780
1462529454684902	1462529445780
1462529454747896	1462529445790
1462529454747896	1462529445790
1462529454836910	1462529445800
1462529454836910	1462529445800
1462529454865812	1462529445810
1462529454865812	1462529445810
1462529454934937	1462529445820
1462529454934937	1462529445820
1462529454985936	1462529445830
1462529454985936	1462529445830
1462529455049792	1462529445840
1462529455049792	1462529445840
1462529455105994	1462529445850
1462529455105994	1462529445850
1462529455160860	1462529445860
1462529455160860	1462529445860
1462529455216869	1462529445870
1462529455216869	1462529445870
1462529455247977	1462529445880
1462529455247977	1462529445880
1462529455301953	1462529445890
1462529455301953	1462529445890
1462529455337959	1462529445900
1462529455337959	1462529445900
1462529455424009	1462529445910
1462529455424009	1462529445910
1462529455472017	1462529445920
1462529455472017	1462529445920
1462529455526928	1462529445930
1462529455526928	1462529445930
1462529455585014	1462529445940
1462529455585014	1462529445940
1462529455640034	1462529445950
1462529455640034	1462529445950
1462529455697041	1462529445960
1462529455697041	1462529445960
1462529455753003	1462529445970
1462529455753003	1462529445970
1462529455785023	1462529445980
1462529455785023	1462529445980
1462529455840962	1462529445990
1462529455840962	1462529445990
1462529455896062	1462529446000
1462529455896062	1462529446000
1462529455936035	1462529446010
1462529455936035	1462529446010
1462529455988099	1462529446020
1462529455988099	1462529446020
1462529456035098	1462529446030
1462529456035098	1462529446030
1462529456096995	1462529446040
1462529456096995	1462529446040
1462529456393149	1462529446050
1462529456393149	1462529446050
1462529456683190	1462529446060
1462529456683190	1462529446060
1462529456737100	1462529446070
1462529456737100	1462529446070
1462529456781201	1462529446080
1462529456781201	1462529446080
1462529456828222	1462529446090
1462529456828222	1462529446090
1462529456875121	1462529446100
1462529456875121	1462529446100
1462529456924207	1462529446110
1462529456924207	1462529446110
1462529456971251	1462529446120
1462529456971251	1462529446120
1462529457030138	1462529446130
1462529457030138	1462529446130
1462529457066251	1462529446140
1462529457066251	1462529446140
1462529457296279	1462529446150
1462529457296279	1462529446150
1462529457336287	1462529446160
1462529457336287	1462529446160
1462529457448309	1462529446170
1462529457448309	1462529446170
1462529457495217	1462529446180
1462529457495217	1462529446180
1462529457545320	1462529446190
1462529457545320	1462529446190
