1462795662046813	543	404169,
1462795662046972	544	405617,
1462795662047096	545	407065,
1462795662064295	547	408513,
1462795662064428	548	409961,
1462795662064557	549	411409,
1462795662067400	552	412857,
1462795662067550	553	414305,
1462795662097719	559	414373,
1462795662097867	560	415821,
1462795662097995	561	417269,
1462795662098128	562	418717,
1462795662098240	563	420165,
1462795662098376	564	421613,
1462795662098499	565	423061,
1462795662098648	566	424509,
1462795662098771	567	425957,
1462795662147810	572	426228,
1462795662147930	573	427676,
1462795662148088	574	429124,
1462795662148218	575	430572,
1462795662148340	576	432020,
1462795662148467	577	433468,
1462795662148608	578	434916,
1462795662148762	579	436364,
1462795662148865	580	437812,
1462795662178355	584	426228,
1462795662206838	591	438184,
1462795662206984	592	439632,
1462795662207098	593	441080,
1462795662207220	594	442528,
1462795662207377	595	443976,
1462795662207483	596	445424,
1462795662207585	597	446872,
1462795662235458	599	448320,
1462795662235585	600	449768,
1462795662261615	607	450140,
1462795662261762	608	451588,
1462795662261875	609	453036,
1462795662261979	610	454484,
1462795662262080	611	455932,
1462795662262179	612	457380,
1462795662263382	614	458828,
1462795662263483	615	460276,
1462795662264377	617	461724,
1462795662313059	624	462183,
1462795662313233	625	463631,
1462795662313358	626	465079,
1462795662313501	627	466527,
1462795662313627	628	467975,
1462795662313758	629	469423,
1462795662313887	630	470871,
1462795662313992	631	472319,
1462795662314096	632	473767,
1462795662362536	638	474457,
1462795662362669	639	475905,
1462795662362787	640	477353,
1462795662362929	641	478801,
1462795662363052	642	480249,
1462795662363208	643	481697,
1462795662363316	644	483145,
1462795662363430	645	484593,
1462795662363535	646	486041,
1462795662413670	652	487324,
1462795662413816	653	488772,
1462795662413934	654	490220,
1462795662414050	655	491668,
1462795662414186	656	493116,
1462795662414315	657	494564,
1462795662414458	658	496012,
1462795662414567	659	497460,
1462795662414673	660	498908,
1462795662466581	668	500191,
1462795662466771	669	501639,
1462795662466912	670	503087,
1462795662467021	671	504535,
1462795662467147	672	505983,
1462795662467276	673	507431,
1462795662467406	674	508879,
1462795662467512	675	510327,
1462795662467623	676	511775,
1462795662498279	682	507431,
1462795662518372	683	513058,
1462795662526463	685	514506,
1462795662526589	686	515954,
1462795662546489	688	517402,
1462795662546596	689	518850,
1462795662554488	691	520298,
1462795662555475	693	521746,
1462795662574432	695	523194,
1462795662575425	697	524642,
1462795662582449	699	526090,
1462795662583445	701	527538,
1462795662602494	703	528986,
1462795662603493	705	530434,
1462795662610431	707	531882,
1462795662611433	709	533330,
1462795662630415	711	533895,
1462795662638466	713	535343,
1462795662638603	714	536791,
1462795662638732	715	538239,
1462795662639479	717	539687,
1462795662666435	719	541135,
1462795662666538	720	542583,
1462795662667442	722	544031,
1462795662673452	723	544661,
1462795662694481	725	546109,
1462795662694613	726	547557,
1462795662695459	728	549005,
1462795662695596	729	550453,
1462795662722354	731	551901,
1462795662722495	732	553349,
1462795662724317	734	554797,
1462795662724463	735	556245,
1462795662724587	736	557693,
1462795662750493	738	559141,
1462795662750617	739	560589,
1462795662752448	741	562037,
